Match Date,Team,Runs Scored,Runs Conceded,Win,win_pct_last_10,avg_runs_scored_last_10,avg_runs_conceded_last_10
2011-10-11,West Indies,132.0,135.0,0,0.3,131.7,136.8
2011-10-11,Bangladesh,135.0,132.0,1,0.1,123.8,142.3
2011-10-13,South Africa,146.0,147.0,0,0.6,142.3,146.6
2011-10-13,Australia,147.0,146.0,1,0.3,153.5,160.5
2011-10-15,Zimbabwe,123.0,127.0,0,0.1,119.5,137.3
2011-10-15,New Zealand,127.0,123.0,1,0.6,121.4,130.8
2011-10-16,Australia,147.0,148.0,0,0.2,148.5,156.2
2011-10-16,South Africa,148.0,147.0,1,0.7,144.2,144.5
2011-10-17,New Zealand,187.0,154.0,1,0.6,136.5,137.8
2011-10-17,Zimbabwe,154.0,187.0,0,0.0,124.4,148.1
2011-10-29,India,120.0,121.0,0,0.5,150.7,152.3
2011-10-29,England,121.0,120.0,1,0.7,131.0,132.6
2011-11-25,Sri Lanka,141.0,142.0,0,0.6,132.4,138.7
2011-11-25,Pakistan,142.0,141.0,1,0.4,142.4,128.6
2011-11-29,Bangladesh,85.0,135.0,0,0.1,118.3,141.7
2011-11-29,Pakistan,135.0,85.0,1,0.5,147.0,128.1
2012-02-01,Australia,171.0,140.0,1,0.3,150.9,155.4
2012-02-01,India,140.0,171.0,0,0.4,146.1,152.2
2012-02-03,Australia,131.0,135.0,0,0.3,149.6,152.2
2012-02-03,India,135.0,131.0,1,0.5,146.1,146.9
2012-02-11,Zimbabwe,159.0,160.0,0,0.0,137.4,146.8
2012-02-11,New Zealand,160.0,159.0,1,0.7,136.8,136.7
2012-02-14,Zimbabwe,200.0,202.0,0,0.0,149.0,163.4
2012-02-14,New Zealand,202.0,200.0,1,0.7,143.7,143.5
2012-02-17,New Zealand,148.0,147.0,1,0.8,143.6,142.9
2012-02-17,South Africa,147.0,148.0,0,0.7,145.2,144.5
2012-02-19,New Zealand,173.0,174.0,0,0.7,148.9,151.1
2012-02-19,South Africa,174.0,173.0,1,0.7,149.0,149.5
2012-02-22,South Africa,165.0,162.0,1,0.7,153.5,153.8
2012-02-22,New Zealand,162.0,165.0,0,0.7,157.0,159.4
2012-02-22,Kenya,107.0,109.0,0,0.4,110.1,129.5
2012-02-22,Ireland,109.0,107.0,1,0.4,128.3,131.6
2012-02-23,Pakistan,144.0,136.0,1,0.6,149.5,129.7
2012-02-23,England,136.0,144.0,0,0.6,129.8,132.3
2012-02-23,Ireland,132.0,131.0,1,0.5,128.0,130.3
2012-02-23,Kenya,131.0,132.0,0,0.4,114.4,116.7
2012-02-24,Ireland,107.0,105.0,1,0.6,126.7,124.9
2012-02-24,Kenya,105.0,107.0,0,0.4,111.5,112.1
2012-02-25,England,150.0,112.0,1,0.6,131.9,130.9
2012-02-25,Pakistan,112.0,150.0,0,0.6,148.7,132.2
2012-02-27,England,129.0,124.0,1,0.6,135.8,134.4
2012-02-27,Pakistan,124.0,129.0,0,0.6,146.8,130.5
2012-03-13,Scotland,178.0,164.0,1,0.3,111.0,128.3
2012-03-13,Kenya,164.0,178.0,0,0.3,118.7,120.8
2012-03-13,Netherlands,135.0,93.0,1,0.7,124.8,132.1
2012-03-13,Canada,93.0,135.0,0,0.2,116.6,137.3
2012-03-14,Netherlands,149.0,150.0,0,0.7,130.0,137.2
2012-03-14,Afghanistan,150.0,149.0,1,0.5555555555555556,128.22222222222223,131.66666666666666
2012-03-14,Kenya,71.0,72.0,0,0.3,119.1,120.8
2012-03-14,Ireland,72.0,71.0,1,0.6,121.5,119.9
2012-03-18,Scotland,142.0,159.0,0,0.2,115.2,134.3
2012-03-18,Ireland,159.0,142.0,1,0.7,120.2,116.5
2012-03-18,Afghanistan,174.0,133.0,1,0.6,132.8,131.8
2012-03-18,Canada,133.0,174.0,0,0.2,120.8,145.5
2012-03-22,Canada,106.0,109.0,0,0.1,124.3,149.4
2012-03-22,Ireland,109.0,106.0,1,0.8,118.5,113.2
2012-03-22,Scotland,166.0,169.0,0,0.1,121.1,140.6
2012-03-22,Netherlands,169.0,166.0,1,0.7,131.6,140.4
2012-03-23,Netherlands,114.0,115.0,0,0.6,132.0,141.2
2012-03-23,Canada,135.0,136.0,0,0.1,127.6,149.3
2012-03-23,Scotland,136.0,135.0,1,0.2,124.0,143.1
2012-03-23,Ireland,115.0,114.0,1,0.8,116.4,114.7
2012-03-24,Afghanistan,152.0,156.0,0,0.6,135.9,135.0
2012-03-24,Ireland,156.0,152.0,1,0.8,116.9,121.3
2012-03-27,West Indies,150.0,153.0,0,0.3,132.9,132.6
2012-03-27,Australia,153.0,150.0,1,0.4,149.8,151.0
2012-03-30,Australia,146.0,160.0,0,0.4,151.1,153.5
2012-03-30,South Africa,219.0,71.0,1,0.7,158.5,144.1
2012-03-30,West Indies,160.0,146.0,1,0.3,132.0,131.7
2012-03-30,India,71.0,219.0,0,0.5,137.7,151.9
2012-06-01,Pakistan,95.0,132.0,0,0.6,141.7,125.2
2012-06-01,Sri Lanka,132.0,95.0,1,0.7,136.9,131.4
2012-06-03,Sri Lanka,99.0,122.0,0,0.6,130.1,127.3
2012-06-03,Pakistan,122.0,99.0,1,0.6,135.6,127.1
2012-06-24,West Indies,172.0,173.0,0,0.3,138.7,138.1
2012-06-24,England,173.0,172.0,1,0.6,137.3,135.9
2012-06-30,West Indies,209.0,153.0,1,0.4,147.3,139.8
2012-06-30,New Zealand,153.0,209.0,0,0.6,157.7,166.0
2012-07-01,West Indies,177.0,116.0,1,0.5,153.1,139.4
2012-07-01,New Zealand,116.0,177.0,0,0.5,150.8,169.1
2012-07-18,Bangladesh,190.0,119.0,1,0.2,127.2,133.3
2012-07-18,Ireland,119.0,190.0,0,0.8,114.6,125.6
2012-07-20,Ireland,145.0,146.0,0,0.8,122.3,126.4
2012-07-20,Bangladesh,146.0,145.0,1,0.3,130.9,136.0
2012-07-21,Ireland,140.0,141.0,0,0.7,125.4,129.8
2012-07-21,Bangladesh,141.0,140.0,1,0.4,129.5,132.0
2012-07-24,Scotland,162.0,128.0,1,0.3,131.3,146.9
2012-07-24,Bangladesh,128.0,162.0,0,0.4,128.6,134.4
2012-07-25,Netherlands,144.0,145.0,0,0.5,130.1,139.5
2012-07-25,Bangladesh,145.0,144.0,1,0.5,131.3,136.9
2012-07-26,Bangladesh,128.0,131.0,0,0.5,136.3,142.1
2012-07-26,Netherlands,131.0,128.0,1,0.6,133.9,134.8
2012-08-07,Sri Lanka,116.0,155.0,0,0.6,128.9,129.6
2012-08-07,India,155.0,116.0,1,0.6,136.9,146.8
2012-09-05,Australia,89.0,90.0,0,0.4,144.3,146.7
2012-09-05,Pakistan,90.0,89.0,1,0.7,130.3,121.0
2012-09-08,England,118.0,119.0,0,0.6,134.8,133.1
2012-09-08,South Africa,119.0,118.0,1,0.7,151.0,137.3
2012-09-10,Australia,168.0,74.0,1,0.4,146.4,139.8
2012-09-10,Pakistan,74.0,168.0,0,0.6,117.9,126.5
2012-09-11,New Zealand,167.0,166.0,1,0.6,159.5,167.4
2012-09-11,India,166.0,167.0,0,0.5,142.3,152.4
2012-09-12,South Africa,90.0,118.0,0,0.6,148.0,137.2
2012-09-12,England,118.0,90.0,1,0.7,133.0,128.4
2012-09-18,Sri Lanka,182.0,100.0,1,0.7,137.9,127.6
2012-09-18,Zimbabwe,100.0,182.0,0,0.0,147.9,170.4
2012-09-19,Ireland,123.0,125.0,0,0.6,124.5,129.2
2012-09-19,Australia,125.0,123.0,1,0.5,142.6,132.3
2012-09-19,India,159.0,136.0,1,0.5,143.8,152.0
2012-09-19,Afghanistan,136.0,159.0,0,0.5,135.2,136.9
2012-09-20,Zimbabwe,93.0,94.0,0,0.0,143.2,165.4
2012-09-20,South Africa,94.0,93.0,1,0.6,144.9,134.5
2012-09-21,Bangladesh,132.0,191.0,0,0.5,134.4,144.0
2012-09-21,New Zealand,191.0,132.0,1,0.6,165.9,168.3
2012-09-21,England,196.0,80.0,1,0.7,135.7,119.9
2012-09-21,Afghanistan,80.0,196.0,0,0.4,129.3,143.9
2012-09-22,West Indies,191.0,100.0,0,0.4,157.2,135.1
2012-09-22,Australia,100.0,191.0,1,0.6,137.7,135.7
2012-09-22,South Africa,78.0,46.0,1,0.7,138.0,122.3
2012-09-22,Sri Lanka,46.0,78.0,0,0.6,134.3,127.3
2012-09-23,Pakistan,177.0,164.0,1,0.6,121.5,129.3
2012-09-23,New Zealand,164.0,177.0,0,0.5,163.6,170.6
2012-09-23,India,170.0,80.0,1,0.5,144.0,145.3
2012-09-23,England,80.0,170.0,0,0.6,130.9,124.4
2012-09-25,Bangladesh,175.0,178.0,0,0.5,140.5,147.7
2012-09-25,Pakistan,178.0,175.0,1,0.6,125.1,132.7
2012-09-27,West Indies,179.0,164.0,1,0.5,160.8,135.6
2012-09-27,England,164.0,179.0,0,0.6,138.5,131.0
2012-09-28,India,140.0,141.0,0,0.4,142.1,145.1
2012-09-28,Australia,141.0,140.0,1,0.6,137.1,135.1
2012-09-28,South Africa,133.0,136.0,0,0.7,136.7,121.2
2012-09-28,Pakistan,136.0,133.0,1,0.6,125.2,137.5
2012-09-29,Sri Lanka,130.0,129.0,1,0.6,133.8,126.9
2012-09-29,West Indies,129.0,130.0,0,0.5,161.2,135.8
2012-09-29,New Zealand,148.0,149.0,0,0.4,162.4,169.6
2012-09-29,England,149.0,148.0,1,0.6,141.3,133.8
2012-09-30,South Africa,146.0,147.0,0,0.6,136.5,121.2
2012-09-30,Australia,147.0,146.0,1,0.7,137.1,134.9
2012-09-30,Pakistan,128.0,129.0,0,0.5,123.6,136.8
2012-09-30,India,129.0,128.0,1,0.5,138.5,141.0
2012-10-01,Sri Lanka,169.0,150.0,1,0.6,137.0,128.3
2012-10-01,England,150.0,169.0,0,0.6,142.7,136.3
2012-10-02,Pakistan,149.0,117.0,1,0.6,127.3,133.5
2012-10-02,Australia,117.0,149.0,0,0.6,131.7,135.8
2012-10-02,India,152.0,151.0,1,0.6,141.7,144.0
2012-10-02,South Africa,151.0,152.0,0,0.6,136.9,121.6
2012-10-04,Sri Lanka,139.0,123.0,1,0.6,131.1,124.3
2012-10-04,Pakistan,123.0,139.0,0,0.6,127.2,134.5
2012-10-05,Australia,131.0,205.0,0,0.6,131.7,142.8
2012-10-05,West Indies,205.0,131.0,1,0.5,170.4,140.1
2012-10-07,Sri Lanka,101.0,137.0,0,0.5,125.5,123.1
2012-10-07,West Indies,137.0,101.0,1,0.6,170.9,136.7
2012-12-10,West Indies,197.0,179.0,1,0.7,175.6,139.3
2012-12-10,Bangladesh,179.0,197.0,0,0.4,144.9,154.2
2012-12-20,England,157.0,158.0,0,0.5,143.4,140.9
2012-12-20,India,158.0,157.0,1,0.7,143.5,142.6
2012-12-21,New Zealand,86.0,87.0,0,0.3,150.8,158.3
2012-12-21,South Africa,87.0,86.0,1,0.6,128.2,112.9
2012-12-22,India,177.0,181.0,0,0.6,147.7,147.6
2012-12-22,England,181.0,177.0,1,0.5,148.6,146.2
2012-12-23,South Africa,165.0,169.0,0,0.5,128.2,113.6
2012-12-23,New Zealand,169.0,165.0,1,0.3,152.9,160.1
2012-12-25,India,133.0,134.0,0,0.6,153.9,139.1
2012-12-25,Pakistan,134.0,133.0,1,0.7,131.1,134.6
2012-12-26,South Africa,179.0,146.0,1,0.5,124.2,121.1
2012-12-26,New Zealand,146.0,179.0,0,0.3,150.2,160.6
2012-12-28,India,192.0,181.0,1,0.6,157.6,145.6
2012-12-28,Pakistan,181.0,192.0,0,0.6,137.0,143.9
2013-01-26,Sri Lanka,139.0,137.0,1,0.6,125.3,122.6
2013-01-26,Australia,137.0,139.0,0,0.5,130.1,141.7
2013-01-28,Sri Lanka,161.0,119.0,1,0.6,128.2,125.0
2013-01-28,Australia,119.0,161.0,0,0.5,127.4,141.8
2013-02-09,England,214.0,174.0,1,0.5,152.7,146.4
2013-02-09,New Zealand,174.0,214.0,0,0.3,151.4,165.5
2013-02-12,New Zealand,192.0,137.0,1,0.4,155.3,158.3
2013-02-12,England,137.0,192.0,0,0.5,154.6,153.7
2013-02-13,West Indies,191.0,164.0,1,0.7,178.7,141.1
2013-02-13,Australia,164.0,191.0,0,0.5,134.9,151.9
2013-02-15,New Zealand,139.0,143.0,0,0.4,157.6,154.9
2013-02-15,England,143.0,139.0,1,0.5,157.1,158.6
2013-03-02,Zimbabwe,130.0,131.0,0,0.0,139.4,161.6
2013-03-02,West Indies,131.0,130.0,1,0.8,174.6,136.8
2013-03-03,Scotland,105.0,132.0,0,0.3,133.7,139.0
2013-03-03,Afghanistan,132.0,105.0,1,0.4,129.4,142.7
2013-03-03,West Indies,158.0,117.0,1,0.8,169.5,133.2
2013-03-03,Pakistan,195.0,100.0,1,0.6,147.5,145.0
2013-03-03,South Africa,100.0,195.0,0,0.4,122.3,128.8
2013-03-03,Zimbabwe,117.0,158.0,0,0.0,132.5,158.0
2013-03-04,Afghanistan,140.0,139.0,1,0.5,130.6,143.4
2013-03-04,Scotland,139.0,140.0,0,0.3,136.7,142.0
2013-03-15,Kenya,126.0,128.0,0,0.3,121.1,122.9
2013-03-15,Canada,128.0,126.0,1,0.2,126.6,146.6
2013-03-16,Kenya,139.0,118.0,1,0.3,124.0,123.8
2013-03-16,Canada,118.0,139.0,0,0.2,130.9,142.1
2013-03-31,Sri Lanka,198.0,181.0,1,0.7,138.1,130.9
2013-03-31,Bangladesh,181.0,198.0,0,0.4,154.5,160.5
2013-04-19,Netherlands,172.0,176.0,0,0.5,136.5,138.2
2013-04-19,Kenya,176.0,172.0,1,0.3,129.0,128.7
2013-04-20,Kenya,114.0,113.0,1,0.3,126.3,126.2
2013-04-20,Netherlands,113.0,114.0,0,0.4,134.5,136.6
2013-05-11,Zimbabwe,168.0,162.0,1,0.1,138.0,154.4
2013-05-11,Bangladesh,162.0,168.0,0,0.3,151.7,165.4
2013-05-12,Bangladesh,168.0,134.0,1,0.3,153.9,164.3
2013-05-12,Zimbabwe,134.0,168.0,0,0.1,137.8,157.1
2013-06-25,New Zealand,201.0,196.0,1,0.4,161.0,157.9
2013-06-25,England,196.0,201.0,0,0.4,157.1,170.7
2013-07-04,Scotland,113.0,78.0,1,0.4,135.7,137.2
2013-07-04,Kenya,78.0,113.0,0,0.3,121.1,124.2
2013-07-05,Scotland,106.0,100.0,1,0.5,134.6,134.1
2013-07-05,Kenya,100.0,106.0,0,0.3,120.4,123.9
2013-07-27,West Indies,152.0,158.0,0,0.7,167.0,137.4
2013-07-27,Pakistan,158.0,152.0,1,0.7,155.9,143.4
2013-07-28,Pakistan,135.0,124.0,1,0.7,151.7,139.4
2013-07-28,West Indies,124.0,135.0,0,0.7,160.3,140.9
2013-08-02,South Africa,115.0,103.0,1,0.5,124.8,127.3
2013-08-02,Sri Lanka,103.0,115.0,0,0.7,136.8,126.9
2013-08-04,South Africa,145.0,123.0,1,0.5,129.9,130.3
2013-08-04,Sri Lanka,123.0,145.0,0,0.6,130.9,131.4
2013-08-06,South Africa,163.0,164.0,0,0.4,138.4,142.1
2013-08-06,Sri Lanka,164.0,163.0,1,0.7,142.7,139.9
2013-08-23,Pakistan,161.0,136.0,1,0.7,150.0,135.5
2013-08-23,Zimbabwe,136.0,161.0,0,0.1,139.1,160.5
2013-08-24,Pakistan,179.0,160.0,1,0.7,154.3,138.2
2013-08-24,Zimbabwe,160.0,179.0,0,0.1,139.7,159.7
2013-08-29,Australia,248.0,209.0,1,0.5,142.9,165.4
2013-08-29,England,209.0,248.0,0,0.4,170.0,178.5
2013-08-31,England,195.0,168.0,1,0.5,173.1,177.4
2013-08-31,Australia,168.0,195.0,0,0.4,147.2,172.6
2013-09-30,Kenya,56.0,162.0,0,0.3,112.9,126.9
2013-09-30,Afghanistan,162.0,56.0,1,0.5,132.1,134.8
2013-10-10,Australia,201.0,202.0,0,0.3,157.3,173.7
2013-10-10,India,202.0,201.0,1,0.7,161.2,149.0
2013-10-11,Kenya,149.0,115.0,1,0.4,117.3,127.7
2013-10-11,Afghanistan,115.0,149.0,0,0.5,132.1,138.1
2013-11-06,New Zealand,204.0,189.0,1,0.4,162.3,163.6
2013-11-06,Bangladesh,189.0,204.0,0,0.2,158.7,170.7
2013-11-13,South Africa,99.0,98.0,1,0.5,135.0,138.3
2013-11-13,Pakistan,98.0,99.0,0,0.7,151.3,135.2
2013-11-15,Afghanistan,90.0,92.0,0,0.5,133.1,133.4
2013-11-15,Netherlands,92.0,90.0,1,0.4,130.5,132.8
2013-11-15,South Africa,150.0,144.0,1,0.6,135.4,138.0
2013-11-15,Pakistan,144.0,150.0,0,0.6,150.8,138.5
2013-11-16,Ireland,168.0,166.0,1,0.6,130.6,135.3
2013-11-16,Afghanistan,171.0,154.0,1,0.5,135.2,133.9
2013-11-16,Scotland,154.0,171.0,0,0.5,140.1,137.6
2013-11-16,Canada,166.0,168.0,0,0.1,129.9,141.7
2013-11-19,Scotland,91.0,183.0,0,0.4,131.4,139.5
2013-11-19,Kenya,183.0,91.0,1,0.5,119.2,119.0
2013-11-20,South Africa,153.0,60.0,1,0.7,135.6,128.8
2013-11-20,Pakistan,60.0,153.0,0,0.6,144.5,139.9
2013-11-21,New Zealand,142.0,143.0,0,0.4,160.1,160.2
2013-11-21,Sri Lanka,143.0,142.0,1,0.7,144.0,141.2
2013-11-22,South Africa,170.0,176.0,0,0.6,143.9,137.8
2013-11-22,Scotland,165.0,150.0,1,0.5,133.7,138.6
2013-11-22,Netherlands,150.0,165.0,0,0.4,136.9,134.2
2013-11-22,Pakistan,176.0,170.0,1,0.6,148.7,143.6
2013-11-23,Kenya,101.0,130.0,0,0.5,122.2,124.8
2013-11-23,Netherlands,130.0,101.0,1,0.4,136.4,135.0
2013-11-24,Afghanistan,148.0,114.0,1,0.5,132.6,132.0
2013-11-24,Kenya,114.0,148.0,0,0.5,121.0,126.8
2013-11-26,Kenya,146.0,125.0,1,0.5,121.7,127.5
2013-11-26,Canada,125.0,146.0,0,0.1,128.4,142.0
2013-11-28,Scotland,147.0,149.0,0,0.5,131.8,136.6
2013-11-28,Netherlands,149.0,147.0,1,0.5,136.4,134.7
2013-11-30,Ireland,225.0,157.0,1,0.6,145.9,143.9
2013-11-30,Afghanistan,157.0,225.0,0,0.5,133.1,138.9
2013-12-08,Pakistan,138.0,137.0,1,0.7,144.4,138.1
2013-12-08,Afghanistan,137.0,138.0,0,0.5,133.2,136.8
2013-12-11,Sri Lanka,145.0,146.0,0,0.6,141.6,140.8
2013-12-11,Pakistan,146.0,145.0,1,0.7,139.5,142.6
2013-12-13,Sri Lanka,211.0,187.0,1,0.6,148.8,147.2
2013-12-13,Pakistan,187.0,211.0,0,0.6,142.4,148.5
2014-01-11,New Zealand,189.0,108.0,1,0.5,164.2,156.1
2014-01-11,West Indies,108.0,189.0,0,0.6,153.2,143.4
2014-01-15,West Indies,159.0,163.0,0,0.6,156.2,146.7
2014-01-15,New Zealand,163.0,159.0,1,0.6,171.9,163.3
2014-01-29,England,200.0,213.0,0,0.4,178.2,183.9
2014-01-29,Australia,213.0,200.0,1,0.3,164.5,179.7
2014-01-31,England,130.0,131.0,0,0.4,176.2,180.1
2014-01-31,Australia,131.0,130.0,1,0.3,162.9,178.1
2014-02-02,Australia,195.0,111.0,1,0.4,170.7,174.3
2014-02-02,England,111.0,195.0,0,0.4,171.6,183.8
2014-02-12,Sri Lanka,168.0,166.0,1,0.7,155.5,150.1
2014-02-12,Bangladesh,166.0,168.0,0,0.2,162.5,171.3
2014-02-14,Bangladesh,120.0,123.0,0,0.1,160.0,169.2
2014-02-14,Sri Lanka,123.0,120.0,1,0.7,153.9,148.4
2014-02-19,Ireland,117.0,116.0,1,0.6,141.7,141.3
2014-02-19,West Indies,116.0,117.0,0,0.5,147.3,145.3
2014-02-21,West Indies,96.0,85.0,1,0.5,143.2,143.7
2014-02-21,Ireland,85.0,96.0,0,0.5,139.3,140.3
2014-03-09,West Indies,170.0,143.0,1,0.5,140.5,140.1
2014-03-09,England,143.0,170.0,0,0.3,167.8,183.1
2014-03-11,England,152.0,155.0,0,0.2,161.6,181.2
2014-03-11,West Indies,155.0,152.0,1,0.5,136.9,138.9
2014-03-12,South Africa,80.0,81.0,0,0.6,135.4,129.0
2014-03-12,Australia,81.0,80.0,1,0.5,165.7,161.8
2014-03-13,England,165.0,160.0,1,0.3,164.4,178.0
2014-03-13,West Indies,160.0,165.0,0,0.4,139.8,142.4
2014-03-14,South Africa,128.0,129.0,0,0.5,130.3,127.3
2014-03-14,Australia,129.0,128.0,1,0.6,164.9,160.7
2014-03-16,Nepal,149.0,69.0,1,1.0,149.0,69.0
2014-03-16,Hong Kong,69.0,149.0,0,0.0,69.0,149.0
2014-03-16,Afghanistan,72.0,78.0,0,0.5,132.4,125.0
2014-03-16,Bangladesh,78.0,72.0,1,0.2,155.0,163.3
2014-03-17,Netherlands,152.0,151.0,1,0.5,134.7,133.2
2014-03-17,U.A.E.,151.0,152.0,0,0.0,151.0,152.0
2014-03-17,Ireland,164.0,163.0,1,0.5,144.2,145.2
2014-03-17,Zimbabwe,163.0,164.0,0,0.1,140.1,160.1
2014-03-18,Hong Kong,153.0,154.0,0,0.0,111.0,151.5
2014-03-18,Afghanistan,154.0,153.0,1,0.5,134.6,129.8
2014-03-18,Nepal,126.0,132.0,0,0.5,137.5,100.5
2014-03-18,Bangladesh,132.0,126.0,1,0.3,155.0,156.8
2014-03-19,Netherlands,140.0,146.0,0,0.5,137.3,136.3
2014-03-19,Zimbabwe,146.0,140.0,1,0.2,134.7,153.9
2014-03-19,U.A.E.,123.0,103.0,0,0.0,137.0,127.5
2014-03-19,Ireland,103.0,123.0,1,0.5,138.9,142.3
2014-03-20,Hong Kong,114.0,108.0,1,0.3333333333333333,112.0,137.0
2014-03-20,Bangladesh,108.0,114.0,0,0.3,148.3,150.4
2014-03-20,Afghanistan,132.0,141.0,0,0.4,133.8,130.0
2014-03-20,Nepal,141.0,132.0,1,0.6666666666666666,138.66666666666666,111.0
2014-03-21,U.A.E.,116.0,118.0,0,0.0,130.0,124.33333333333333
2014-03-21,Zimbabwe,118.0,116.0,1,0.3,136.5,147.3
2014-03-21,Ireland,189.0,193.0,0,0.5,145.9,142.6
2014-03-21,Netherlands,193.0,189.0,1,0.6,142.2,140.7
2014-03-21,Pakistan,130.0,131.0,0,0.5,141.9,149.2
2014-03-21,India,131.0,130.0,1,0.7,158.4,148.4
2014-03-22,South Africa,160.0,165.0,0,0.5,136.3,124.3
2014-03-22,Sri Lanka,165.0,160.0,1,0.7,154.3,152.5
2014-03-22,England,172.0,52.0,0,0.2,167.3,169.3
2014-03-22,New Zealand,52.0,172.0,1,0.6,160.2,164.0
2014-03-23,West Indies,129.0,130.0,0,0.3,136.9,143.7
2014-03-23,India,130.0,129.0,1,0.7,154.4,153.3
2014-03-23,Pakistan,191.0,175.0,1,0.5,144.9,153.1
2014-03-23,Australia,175.0,191.0,0,0.6,170.5,163.7
2014-03-24,Sri Lanka,40.0,39.0,1,0.7,138.5,138.3
2014-03-24,South Africa,170.0,168.0,1,0.5,141.8,130.8
2014-03-24,New Zealand,168.0,170.0,0,0.6,162.4,163.1
2014-03-24,Netherlands,39.0,40.0,0,0.5,133.0,131.9
2014-03-25,West Indies,171.0,98.0,1,0.4,138.8,137.7
2014-03-25,Bangladesh,98.0,171.0,0,0.3,140.2,147.8
2014-03-27,South Africa,145.0,139.0,1,0.5,141.8,132.4
2014-03-27,Netherlands,139.0,145.0,0,0.5,129.7,128.8
2014-03-27,Sri Lanka,189.0,190.0,0,0.7,147.1,145.8
2014-03-27,England,190.0,189.0,1,0.3,166.7,168.1
2014-03-28,India,141.0,138.0,1,0.8,154.5,153.0
2014-03-28,Bangladesh,138.0,141.0,0,0.3,135.9,142.1
2014-03-28,Australia,178.0,179.0,0,0.6,171.9,162.5
2014-03-28,West Indies,179.0,178.0,1,0.5,144.3,142.0
2014-03-29,Netherlands,151.0,152.0,0,0.5,133.5,132.6
2014-03-29,New Zealand,152.0,151.0,1,0.7,160.2,156.8
2014-03-29,South Africa,196.0,193.0,1,0.6,145.1,135.3
2014-03-29,England,193.0,196.0,0,0.3,165.1,162.9
2014-03-30,India,159.0,86.0,1,0.8,157.5,148.8
2014-03-30,Australia,86.0,159.0,0,0.5,155.7,157.5
2014-03-30,Pakistan,190.0,140.0,1,0.5,146.0,151.1
2014-03-30,Bangladesh,140.0,190.0,0,0.3,133.7,144.3
2014-03-31,Sri Lanka,119.0,60.0,1,0.8,146.7,137.3
2014-03-31,New Zealand,60.0,119.0,0,0.6,147.0,155.0
2014-03-31,Netherlands,133.0,88.0,1,0.5,137.6,132.4
2014-03-31,England,88.0,133.0,0,0.2,154.4,159.4
2014-04-01,West Indies,166.0,82.0,1,0.6,150.1,131.3
2014-04-01,Pakistan,82.0,166.0,0,0.5,144.4,157.8
2014-04-01,Bangladesh,153.0,158.0,0,0.2,132.2,146.7
2014-04-01,Australia,158.0,153.0,1,0.6,154.7,153.3
2014-04-03,West Indies,80.0,160.0,0,0.6,142.2,131.0
2014-04-03,Sri Lanka,160.0,80.0,1,0.8,146.3,129.0
2014-04-04,South Africa,172.0,176.0,0,0.5,152.4,143.1
2014-04-04,India,176.0,172.0,1,0.8,159.9,150.9
2014-04-06,India,130.0,134.0,0,0.7,157.1,148.6
2014-04-06,Sri Lanka,134.0,130.0,1,0.8,145.4,127.8
2014-05-20,Sri Lanka,183.0,174.0,1,0.9,149.2,130.6
2014-05-20,England,174.0,183.0,0,0.2,151.8,156.4
2014-07-05,West Indies,132.0,117.0,0,0.6,143.8,131.0
2014-07-05,New Zealand,117.0,132.0,1,0.7,144.8,153.9
2014-07-06,West Indies,165.0,126.0,1,0.6,150.7,135.1
2014-07-06,New Zealand,126.0,165.0,0,0.6,137.3,150.8
2014-09-07,England,180.0,177.0,1,0.3,156.8,161.0
2014-09-07,India,177.0,180.0,0,0.7,157.1,148.5
2014-10-05,Pakistan,96.0,97.0,0,0.5,139.6,152.5
2014-10-05,Australia,97.0,96.0,1,0.7,144.3,142.7
2014-11-05,Australia,144.0,145.0,0,0.6,137.4,137.2
2014-11-05,South Africa,145.0,144.0,1,0.5,151.9,143.1
2014-11-07,Australia,102.0,101.0,1,0.6,134.5,134.3
2014-11-07,South Africa,101.0,102.0,0,0.4,146.7,147.3
2014-11-09,South Africa,145.0,146.0,0,0.4,144.2,144.3
2014-11-09,Australia,146.0,145.0,1,0.6,129.6,137.7
2014-11-24,Nepal,72.0,73.0,0,0.5,122.0,101.5
2014-11-24,Hong Kong,73.0,72.0,1,0.5,102.25,120.75
2014-12-04,New Zealand,135.0,140.0,0,0.5,130.4,145.9
2014-12-04,Pakistan,140.0,135.0,1,0.6,147.6,150.7
2014-12-05,Pakistan,127.0,144.0,0,0.5,142.7,148.1
2014-12-05,New Zealand,144.0,127.0,1,0.6,130.6,144.3
2015-01-09,South Africa,165.0,168.0,0,0.4,152.7,153.0
2015-01-09,West Indies,168.0,165.0,1,0.6,150.5,137.3
2015-01-11,South Africa,231.0,236.0,0,0.4,163.0,163.7
2015-01-11,West Indies,236.0,231.0,1,0.6,158.6,145.2
2015-01-14,South Africa,195.0,126.0,1,0.5,166.5,159.8
2015-01-14,West Indies,126.0,195.0,0,0.6,155.2,148.2
2015-04-24,Pakistan,141.0,143.0,0,0.4,143.0,148.7
2015-04-24,Bangladesh,143.0,141.0,1,0.3,127.6,140.4
2015-05-22,Pakistan,173.0,172.0,1,0.4,145.7,151.4
2015-05-22,Zimbabwe,172.0,173.0,0,0.3,144.4,155.2
2015-05-24,Zimbabwe,175.0,176.0,0,0.3,148.9,159.7
2015-05-24,Pakistan,176.0,175.0,1,0.5,144.6,147.8
2015-06-18,Ireland,146.0,150.0,0,0.5,146.0,143.0
